id_pedido,fecha_salida,pais,producto,ciudad,dias_previstos,dias_reales,costo_envio,ingreso_venta,penalizacion,estado,lat,lon
PED-01538,2024-08-19,Chile,Laptop Pro,Santiago,8,7.0,52.99085734021106,305.05250058347997,0.0,A tiempo,-33.4489,-70.6693
PED-01539,2024-04-26,Colombia,Hub USB-C,Bogotá,3,7.0,38.33157766629435,192.23786343870958,29.087650127288644,Retrasado,4.711,-74.0721
PED-01540,2024-07-30,Chile,Mouse Ergonómico,Concepción,9,9.0,43.69750704995564,44.026313366049166,0.0,A tiempo,-36.8201,-73.0444
PED-01541,2024-06-22,Perú,Laptop Pro,Lima,6,6.0,58.642483846986366,331.8572146656844,0.0,A tiempo,-12.0464,-77.0428
PED-01542,2024-08-20,Colombia,Laptop Pro,Cali,3,3.0,5.0,366.559451192324,0.0,A tiempo,3.4516,-76.5319
PED-01543,2024-07-23,Chile,Teclado Mecánico,Valparaíso,8,10.0,42.80010466778061,87.00568294005815,23.899349212116935,Retrasado,-33.0472,-71.6127
PED-01544,2024-07-31,Chile,Teclado Mecánico,Valparaíso,9,9.0,40.759371926589345,134.38523147419386,0.0,A tiempo,-33.0472,-71.6127
PED-01545,2024-02-18,Chile,Mouse Ergonómico,Concepción,7,7.0,37.464939876282386,60.71922011156381,0.0,A tiempo,-36.8201,-73.0444
PED-01546,2024-06-09,México,Mouse Ergonómico,Monterrey,5,10.0,47.85045161921049,72.53070417730594,42.804483687737346,Retrasado,25.6866,-100.3161
PED-01547,2024-08-06,México,Laptop Pro,Monterrey,8,7.0,53.85749968181695,315.39865664190535,0.0,A tiempo,25.6866,-100.3161
PED-01548,2024-06-09,Perú,Monitor 4K,Trujillo,6,7.0,57.026599984993055,131.9426669244236,6.063058213129514,Retrasado,-8.115,-79.029
PED-01549,2024-12-06,Perú,Hub USB-C,Trujillo,9,11.0,52.40876757200407,144.83746049624983,28.134847451451076,Retrasado,-8.115,-79.029
PED-01550,2024-05-10,Chile,Laptop Pro,Concepción,9,6.0,43.34306535106453,362.7851434775797,0.0,A tiempo,-36.8201,-73.0444
PED-01551,2024-07-10,México,Mouse Ergonómico,Monterrey,6,8.0,53.69016437825167,97.30213765779271,13.282288791915807,Retrasado,25.6866,-100.3161
PED-01552,2024-03-19,Chile,Laptop Pro,Santiago,8,7.0,51.2428569485085,347.74447020690354,0.0,A tiempo,-33.4489,-70.6693
PED-01553,2024-12-17,México,Teclado Mecánico,Guadalajara,7,10.0,59.36056167936016,86.30780626203403,24.89193321438637,Retrasado,20.6597,-103.3496
PED-01554,2024-08-30,México,Hub USB-C,Guadalajara,6,5.0,57.76936702931516,136.0836524635307,0.0,A tiempo,20.6597,-103.3496
PED-01555,2024-02-04,Perú,Laptop Pro,Arequipa,8,10.0,50.30476413920629,308.29955191408726,14.096424941517089,Retrasado,-16.409,-71.5375
PED-01556,2024-02-16,Chile,Teclado Mecánico,Santiago,7,10.0,41.02746993838743,117.82711628327695,24.042747353956756,Retrasado,-33.4489,-70.6693
PED-01557,2024-02-13,Chile,Hub USB-C,Santiago,8,11.0,43.47049844167919,116.9403149608815,21.026122070749732,Retrasado,-33.4489,-70.6693
PED-01558,2024-02-17,México,Hub USB-C,CDMX,7,8.0,44.50210640361966,35.81179960808751,12.742605684324513,Retrasado,19.4326,-99.1332
PED-01559,2024-08-09,México,Monitor 4K,Guadalajara,5,5.0,46.84733666083744,55.03512564556907,0.0,A tiempo,20.6597,-103.3496
PED-01560,2024-02-19,Colombia,Teclado Mecánico,Medellín,4,4.0,32.68050427589753,104.1016575927009,0.0,A tiempo,6.2476,-75.5658
PED-01561,2024-07-09,Perú,Hub USB-C,Arequipa,6,10.0,57.15174390128058,32.50883681435326,35.48871428316819,Retrasado,-16.409,-71.5375
PED-01562,2024-03-07,Colombia,Monitor 4K,Medellín,4,4.0,29.488813069846223,133.24844412799024,0.0,A tiempo,6.2476,-75.5658
PED-01563,2024-10-11,México,Monitor 4K,Monterrey,6,5.0,50.161247879004726,134.86223865152567,0.0,A tiempo,25.6866,-100.3161
PED-01564,2024-01-31,Chile,Laptop Pro,Valparaíso,8,10.0,51.43306305000004,313.0868221151116,13.47278625250824,Retrasado,-33.0472,-71.6127
PED-01565,2024-10-27,México,Mouse Ergonómico,CDMX,5,5.0,44.840946868676596,55.15463948968311,0.0,A tiempo,19.4326,-99.1332
PED-01566,2024-10-14,Colombia,Mouse Ergonómico,Bogotá,5,4.0,20.74607742357044,155.2055575547406,0.0,A tiempo,4.711,-74.0721
PED-01567,2024-10-14,Perú,Hub USB-C,Lima,6,4.0,32.4456210268929,181.48842558873432,0.0,A tiempo,-12.0464,-77.0428
PED-01568,2024-06-17,México,Hub USB-C,CDMX,5,5.0,43.04850641923127,105.88307309783896,0.0,A tiempo,19.4326,-99.1332
PED-01569,2024-12-09,Chile,Hub USB-C,Concepción,7,7.0,54.73145453267787,120.42141513804945,0.0,A tiempo,-36.8201,-73.0444
PED-01570,2024-03-03,Colombia,Laptop Pro,Bogotá,3,4.0,22.970885619604324,308.06954619184177,10.220735711373331,Retrasado,4.711,-74.0721
PED-01571,2024-07-29,México,Monitor 4K,CDMX,5,8.0,47.621929625740606,121.21476755995197,24.92725749234078,Retrasado,19.4326,-99.1332
PED-01572,2024-06-30,Chile,Mouse Ergonómico,Concepción,8,10.0,54.66431287412317,95.21764973494416,20.848916121544136,Retrasado,-36.8201,-73.0444
PED-01573,2024-12-06,Chile,Teclado Mecánico,Concepción,9,9.0,55.206894964226684,98.61743040624786,0.0,A tiempo,-36.8201,-73.0444
PED-01574,2024-08-04,México,Mouse Ergonómico,Guadalajara,10,10.0,39.204671478339606,136.22870401989462,0.0,A tiempo,20.6597,-103.3496
PED-01575,2024-01-27,Colombia,Monitor 4K,Cali,3,5.0,39.970593564536415,193.82496647585762,23.096627167880072,Retrasado,3.4516,-76.5319
PED-01576,2024-05-27,Chile,Monitor 4K,Concepción,9,13.0,61.27350089355485,43.99715062393045,21.735867766242073,Retrasado,-36.8201,-73.0444
PED-01577,2024-11-03,Perú,Teclado Mecánico,Trujillo,7,8.0,38.70150142781441,95.84750062388133,5.664164044814349,Retrasado,-8.115,-79.029
PED-01578,2024-06-08,Colombia,Laptop Pro,Cali,4,4.0,21.76163130358846,252.78158059071671,0.0,A tiempo,3.4516,-76.5319
PED-01579,2024-06-29,Chile,Mouse Ergonómico,Concepción,8,7.0,61.910906831461915,163.68099594304334,0.0,A tiempo,-36.8201,-73.0444
PED-01580,2024-02-23,México,Hub USB-C,CDMX,5,3.0,48.53146478744699,76.49048122720407,0.0,A tiempo,19.4326,-99.1332
PED-01581,2024-10-22,México,Laptop Pro,Monterrey,6,8.0,27.80222052548149,242.27196824856824,13.430259952960444,Retrasado,25.6866,-100.3161
PED-01582,2024-09-16,Colombia,Hub USB-C,Medellín,5,7.0,16.003184952673138,125.52747995394293,21.296983419991488,Retrasado,6.2476,-75.5658
PED-01583,2024-04-18,Chile,Mouse Ergonómico,Santiago,8,10.0,47.50630374827519,169.77244458972444,24.066819090378647,Retrasado,-33.4489,-70.6693
PED-01584,2024-03-20,Chile,Teclado Mecánico,Santiago,8,8.0,38.36957349715398,126.5439147424305,0.0,A tiempo,-33.4489,-70.6693
PED-01585,2024-12-02,Colombia,Laptop Pro,Bogotá,4,8.0,25.865762293635587,308.1919150912767,46.73037748832698,Retrasado,4.711,-74.0721
PED-01586,2024-09-03,Colombia,Mouse Ergonómico,Bogotá,4,4.0,30.32396213683579,116.36563691103976,0.0,A tiempo,4.711,-74.0721
PED-01587,2024-04-24,Colombia,Hub USB-C,Medellín,4,7.0,44.62254604034729,156.59362651302217,33.403722798937714,Retrasado,6.2476,-75.5658
PED-01588,2024-02-25,Perú,Mouse Ergonómico,Arequipa,7,7.0,47.09546083772211,65.032029199434,0.0,A tiempo,-16.409,-71.5375
PED-01589,2024-06-28,Perú,Monitor 4K,Arequipa,6,6.0,60.72541799572759,95.52611583654748,0.0,A tiempo,-16.409,-71.5375
PED-01590,2024-10-11,Perú,Monitor 4K,Trujillo,7,9.0,64.28760162036771,81.89239405961867,29.901055049584947,Retrasado,-8.115,-79.029
PED-01591,2024-07-07,México,Mouse Ergonómico,Monterrey,7,9.0,64.34309669352076,53.28538770833159,28.756339304651238,Retrasado,25.6866,-100.3161
PED-01592,2024-02-28,Perú,Hub USB-C,Lima,7,8.0,52.847545933855685,86.8649896233279,5.042817578361037,Retrasado,-12.0464,-77.0428
PED-01593,2024-05-22,Perú,Monitor 4K,Arequipa,7,8.0,30.36710852161026,144.30884383929794,13.854387643623058,Retrasado,-16.409,-71.5375
PED-01594,2024-10-20,Perú,Mouse Ergonómico,Trujillo,6,6.0,54.608248654038654,122.66408593570901,0.0,A tiempo,-8.115,-79.029
PED-01595,2024-04-25,Chile,Mouse Ergonómico,Concepción,7,13.0,60.48399887813541,125.77242000432801,87.18279516959069,Retrasado,-36.8201,-73.0444
PED-01596,2024-08-07,Perú,Hub USB-C,Arequipa,6,9.0,49.189328945645826,105.85902446613272,23.454770372990538,Retrasado,-16.409,-71.5375
PED-01597,2024-10-14,Colombia,Monitor 4K,Bogotá,3,5.0,47.44583870075249,120.93295130914355,17.64069660822542,Retrasado,4.711,-74.0721
PED-01598,2024-11-14,Perú,Hub USB-C,Trujillo,9,10.0,58.598335614674575,67.97638630607578,5.916382051757278,Retrasado,-8.115,-79.029
PED-01599,2024-11-10,México,Hub USB-C,Monterrey,5,8.0,55.68273377152784,87.61960456291084,18.368182749867287,Retrasado,25.6866,-100.3161
PED-01600,2024-12-11,México,Hub USB-C,CDMX,5,7.0,60.86380711205838,107.68016947874708,24.53481130458639,Retrasado,19.4326,-99.1332
PED-01601,2024-11-25,Perú,Monitor 4K,Trujillo,6,7.0,53.333698512608784,111.10063435527562,14.443322357482916,Retrasado,-8.115,-79.029
PED-01602,2024-10-12,Colombia,Monitor 4K,Bogotá,3,3.0,5.071895006046464,112.80751419687492,0.0,A tiempo,4.711,-74.0721
PED-01603,2024-01-14,Colombia,Laptop Pro,Bogotá,4,4.0,25.008610485296344,294.4665887193449,0.0,A tiempo,4.711,-74.0721
PED-01604,2024-11-07,Chile,Teclado Mecánico,Santiago,7,1.0,61.97168027247854,84.90306395478682,0.0,A tiempo,-33.4489,-70.6693
PED-01605,2024-12-02,Colombia,Mouse Ergonómico,Cali,3,4.0,21.924086599017038,226.3108513217719,7.628142745529417,Retrasado,3.4516,-76.5319
PED-01606,2024-12-21,Chile,Teclado Mecánico,Santiago,9,9.0,47.76527494763061,136.27149091729595,0.0,A tiempo,-33.4489,-70.6693
PED-01607,2024-05-16,Chile,Hub USB-C,Concepción,9,13.0,39.55163686096929,116.5258990381049,20.074909756766743,Retrasado,-36.8201,-73.0444
PED-01608,2024-01-15,Colombia,Laptop Pro,Bogotá,3,4.0,47.839225952017685,290.6716600717442,8.506492829540186,Retrasado,4.711,-74.0721
PED-01609,2024-04-02,Colombia,Laptop Pro,Medellín,6,5.0,46.814924574180154,281.95124692224493,0.0,A tiempo,6.2476,-75.5658
PED-01610,2024-05-19,Chile,Mouse Ergonómico,Santiago,8,8.0,41.16131104859271,94.76797625092178,0.0,A tiempo,-33.4489,-70.6693
PED-01611,2024-12-25,México,Mouse Ergonómico,CDMX,6,5.0,51.47298000389084,111.71315374346733,0.0,A tiempo,19.4326,-99.1332
PED-01612,2024-06-07,Perú,Teclado Mecánico,Lima,10,12.0,43.19505952235952,24.78257823747674,12.489977965358957,Retrasado,-12.0464,-77.0428
PED-01613,2024-06-22,México,Teclado Mecánico,CDMX,6,7.0,56.149446390313784,37.22441618501265,14.148783806173704,Retrasado,19.4326,-99.1332
PED-01614,2024-06-28,Colombia,Monitor 4K,Medellín,3,6.0,35.09683077242329,74.5247044424417,19.20801640377507,Retrasado,6.2476,-75.5658
PED-01615,2024-01-04,Colombia,Teclado Mecánico,Cali,4,4.0,38.117055716132654,108.28557747114274,0.0,A tiempo,3.4516,-76.5319
PED-01616,2024-04-02,Chile,Teclado Mecánico,Santiago,8,9.0,53.31918447707887,90.42907411392595,10.931059551121646,Retrasado,-33.4489,-70.6693
PED-01617,2024-03-14,Perú,Hub USB-C,Lima,6,4.0,79.35406206388468,159.12484904397937,0.0,A tiempo,-12.0464,-77.0428
PED-01618,2024-10-16,Colombia,Laptop Pro,Bogotá,3,5.0,19.72076234989261,240.70412852016926,11.98112868431976,Retrasado,4.711,-74.0721
PED-01619,2024-12-02,Perú,Teclado Mecánico,Arequipa,6,8.0,32.89396645563485,69.94618121586518,16.375967235011025,Retrasado,-16.409,-71.5375
PED-01620,2024-07-24,México,Monitor 4K,Monterrey,7,9.0,46.069097992985384,160.80366963964406,11.025406649263065,Retrasado,25.6866,-100.3161
PED-01621,2024-05-02,Perú,Teclado Mecánico,Lima,6,7.0,34.320117344397325,105.24477298700587,8.95669914096316,Retrasado,-12.0464,-77.0428
PED-01622,2024-03-13,México,Hub USB-C,CDMX,5,7.0,35.07537729994007,135.39370331204634,13.77197862543184,Retrasado,19.4326,-99.1332
PED-01623,2024-11-20,Colombia,Mouse Ergonómico,Bogotá,3,8.0,19.98685345802033,182.04987773077852,53.08162666421899,Retrasado,4.711,-74.0721
PED-01624,2024-01-16,Colombia,Hub USB-C,Bogotá,3,3.0,20.778110945683725,72.24782328392709,0.0,A tiempo,4.711,-74.0721
PED-01625,2024-02-16,Chile,Monitor 4K,Concepción,8,9.0,40.4538189804994,96.02742648831872,10.321198602047065,Retrasado,-36.8201,-73.0444
PED-01626,2024-09-28,México,Mouse Ergonómico,Guadalajara,5,4.0,55.182189504454115,89.10292396276513,0.0,A tiempo,20.6597,-103.3496
PED-01627,2024-04-20,México,Laptop Pro,Guadalajara,5,,44.93810938914664,221.81627982066897,0.0,A tiempo,20.6597,-103.3496
PED-01628,2024-07-11,Perú,Monitor 4K,Lima,6,7.0,48.2048542512752,87.58412784976124,13.416917680970037,Retrasado,-12.0464,-77.0428
PED-01629,2024-08-02,Chile,Monitor 4K,Valparaíso,8,,58.94232774500935,135.2424874952266,21.5810419519581,Retrasado,-33.0472,-71.6127
PED-01630,2024-08-20,Chile,Teclado Mecánico,Santiago,7,7.0,42.33677475218574,121.62358167248964,0.0,A tiempo,-33.4489,-70.6693
PED-01631,2024-06-23,Chile,Monitor 4K,Valparaíso,7,7.0,47.35454101295278,124.7633267755204,0.0,A tiempo,-33.0472,-71.6127
PED-01632,2024-03-21,México,Laptop Pro,CDMX,6,6.0,53.65759986092915,284.97964077442003,0.0,A tiempo,19.4326,-99.1332
PED-01633,2024-07-08,Colombia,Laptop Pro,Bogotá,3,3.0,10.584321993797786,273.75611055977436,0.0,A tiempo,4.711,-74.0721
PED-01634,2024-06-08,Colombia,Laptop Pro,Medellín,5,6.0,6.150944910494175,350.77022687594484,9.705414860459753,Retrasado,6.2476,-75.5658
PED-01635,2024-06-15,Perú,Monitor 4K,Trujillo,7,5.0,53.461173287977225,80.10731414569321,0.0,A tiempo,-8.115,-79.029
PED-01636,2024-10-17,Perú,Hub USB-C,Lima,8,12.0,54.92014280566899,111.76328155172857,21.8372012891636,Retrasado,-12.0464,-77.0428
PED-01637,2024-11-01,México,Monitor 4K,CDMX,5,5.0,70.64220134852411,106.53338722710154,0.0,A tiempo,19.4326,-99.1332
PED-01638,2024-02-13,Colombia,Teclado Mecánico,Bogotá,4,6.0,31.5809487586681,158.46868065028474,13.742900629244524,Retrasado,4.711,-74.0721
PED-01639,2024-01-27,Chile,Laptop Pro,Concepción,9,7.0,58.19739717258095,338.8564943068944,0.0,A tiempo,-36.8201,-73.0444
PED-01640,2024-03-20,Colombia,Teclado Mecánico,Bogotá,3,5.0,28.045273564140263,48.18965517331517,26.98273272322244,Retrasado,4.711,-74.0721
PED-01641,2024-03-21,Perú,Laptop Pro,Trujillo,7,9.0,52.972272215850865,252.4978733289984,14.712846639993739,Retrasado,-8.115,-79.029
PED-01642,2024-11-12,Colombia,Teclado Mecánico,Bogotá,3,4.0,46.67256841749534,123.15639272276536,14.351620107467781,Retrasado,4.711,-74.0721
PED-01643,2024-01-26,Chile,Mouse Ergonómico,Santiago,7,,28.760071818743643,97.42649410483334,0.0,A tiempo,-33.4489,-70.6693
PED-01644,2024-12-11,Perú,Mouse Ergonómico,Trujillo,7,8.0,54.1361625757168,81.79312864184945,14.589046048452053,Retrasado,-8.115,-79.029
PED-01645,2024-02-11,México,Laptop Pro,Monterrey,6,5.0,71.35586730077367,340.6251153597788,0.0,A tiempo,25.6866,-100.3161
PED-01646,2024-05-19,Colombia,Teclado Mecánico,Bogotá,3,3.0,32.82034219209343,107.49837528355643,0.0,A tiempo,4.711,-74.0721
PED-01647,2024-08-14,Colombia,Monitor 4K,Bogotá,4,7.0,46.50572963232848,102.09829547557776,17.180517330078693,Retrasado,4.711,-74.0721
PED-01648,2024-12-04,México,Hub USB-C,CDMX,5,7.0,43.707878504705576,131.193145630202,21.376374635329896,Retrasado,19.4326,-99.1332
PED-01649,2024-08-05,México,Monitor 4K,Guadalajara,6,7.0,49.67952505836286,84.99564020225742,10.586814439372336,Retrasado,20.6597,-103.3496
PED-01650,2024-09-05,Chile,Monitor 4K,Valparaíso,8,7.0,50.33524702388588,162.74075941890217,0.0,A tiempo,-33.0472,-71.6127
PED-01651,2024-11-06,Colombia,Hub USB-C,Cali,5,7.0,7.824089206412292,68.47809507067967,29.919821018922104,Retrasado,3.4516,-76.5319
PED-01652,2024-08-14,Perú,Hub USB-C,Arequipa,6,7.0,38.318221721498,126.27716265368352,10.081573065601475,Retrasado,-16.409,-71.5375
PED-01653,2024-07-31,Colombia,Teclado Mecánico,Medellín,5,1.0,19.03124920616014,157.3533135463938,0.0,A tiempo,6.2476,-75.5658
PED-01654,2024-05-19,Chile,Hub USB-C,Santiago,9,11.0,58.220660780325275,44.908180429116,13.71803423112534,Retrasado,-33.4489,-70.6693
PED-01655,2024-04-20,Perú,Mouse Ergonómico,Trujillo,6,6.0,58.72153105684055,86.26659296590203,0.0,A tiempo,-8.115,-79.029
PED-01656,2024-09-19,Perú,Hub USB-C,Trujillo,7,11.0,53.24036442706533,145.68829571542233,40.36454769955517,Retrasado,-8.115,-79.029
PED-01657,2024-02-28,Perú,Monitor 4K,Trujillo,6,5.0,58.24102896855706,146.28978190924101,0.0,A tiempo,-8.115,-79.029
PED-01658,2024-06-25,Chile,Laptop Pro,Santiago,9,3.0,48.35850587278226,293.14017598447043,0.0,A tiempo,-33.4489,-70.6693
PED-01659,2024-08-08,Colombia,Mouse Ergonómico,Cali,3,4.0,42.01931669539543,70.61315625292562,10.045769678928007,Retrasado,3.4516,-76.5319
PED-01660,2024-02-26,Perú,Hub USB-C,Trujillo,7,8.0,50.08788442632072,138.2374328932305,14.164683486660564,Retrasado,-8.115,-79.029
PED-01661,2024-05-25,México,Hub USB-C,CDMX,6,3.0,50.578640474267566,147.3419641032642,0.0,A tiempo,19.4326,-99.1332
PED-01662,2024-12-13,Chile,Laptop Pro,Santiago,7,6.0,47.34407366737589,253.4134660595042,0.0,A tiempo,-33.4489,-70.6693
PED-01663,2024-12-13,Perú,Teclado Mecánico,Trujillo,7,14.0,56.844504776364275,51.84345404134479,45.3811214365423,Retrasado,-8.115,-79.029
PED-01664,2024-10-30,Chile,Monitor 4K,Santiago,9,9.0,45.78801183387087,109.01026727934398,0.0,A tiempo,-33.4489,-70.6693
PED-01665,2024-09-06,México,Laptop Pro,Guadalajara,6,8.0,59.76431377198068,325.1744253371557,23.502877088876968,Retrasado,20.6597,-103.3496
PED-01666,2024-09-26,Perú,Teclado Mecánico,Lima,7,7.0,38.67850859283993,88.0372365907978,0.0,A tiempo,-12.0464,-77.0428
PED-01667,2024-12-07,Colombia,Monitor 4K,Cali,5,1.0,19.01083745271806,127.17175279929397,0.0,A tiempo,3.4516,-76.5319
PED-01668,2024-06-06,Chile,Hub USB-C,Santiago,7,7.0,56.87426755126504,71.59453572650472,0.0,A tiempo,-33.4489,-70.6693
PED-01669,2024-01-24,Perú,Teclado Mecánico,Arequipa,6,6.0,49.114557854169874,15.412256037050582,0.0,A tiempo,-16.409,-71.5375
PED-01670,2024-04-22,Perú,Laptop Pro,Lima,6,6.0,45.46108583846872,283.04395710669615,0.0,A tiempo,-12.0464,-77.0428
PED-01671,2024-07-21,Chile,Mouse Ergonómico,Concepción,8,8.0,58.90057732475459,102.52928586052404,0.0,A tiempo,-36.8201,-73.0444
PED-01672,2024-11-02,México,Laptop Pro,CDMX,6,7.0,43.92738585913916,288.96640160414177,11.65077439998428,Retrasado,19.4326,-99.1332
PED-01673,2024-01-29,Chile,Laptop Pro,Concepción,9,9.0,47.9979874569963,253.6558694536206,0.0,A tiempo,-36.8201,-73.0444
PED-01674,2024-01-04,Colombia,Mouse Ergonómico,Bogotá,3,1.0,43.99227950071159,27.374040964847296,0.0,A tiempo,4.711,-74.0721
PED-01675,2024-04-14,México,Teclado Mecánico,CDMX,5,7.0,65.3914234581065,79.43644782528409,18.53804174645674,Retrasado,19.4326,-99.1332
PED-01676,2024-06-03,Colombia,Teclado Mecánico,Cali,4,1.0,45.723982102703275,135.90623086598976,0.0,A tiempo,3.4516,-76.5319
PED-01677,2024-04-18,Colombia,Laptop Pro,Cali,3,0.0,27.178742230660887,350.2478975765473,0.0,A tiempo,3.4516,-76.5319
PED-01678,2024-03-11,Chile,Laptop Pro,Valparaíso,9,11.0,62.3070290498447,347.5085353655382,27.94408261863583,Retrasado,-33.0472,-71.6127
PED-01679,2024-10-05,Perú,Teclado Mecánico,Arequipa,6,8.0,40.51047172231322,67.36361859405788,18.775244413032596,Retrasado,-16.409,-71.5375
PED-01680,2024-05-28,México,Mouse Ergonómico,Guadalajara,7,7.0,40.930971252779386,53.85174705478544,0.0,A tiempo,20.6597,-103.3496
PED-01681,2024-06-16,Colombia,Monitor 4K,Cali,5,3.0,6.49544147375639,119.8653845991958,0.0,A tiempo,3.4516,-76.5319
PED-01682,2024-03-02,Perú,Mouse Ergonómico,Lima,6,6.0,66.7286820189853,125.40400046391701,0.0,A tiempo,-12.0464,-77.0428
PED-01683,2024-01-04,Perú,Hub USB-C,Arequipa,8,8.0,41.36020150923922,116.0067842080199,0.0,A tiempo,-16.409,-71.5375
PED-01684,2024-09-11,Perú,Laptop Pro,Trujillo,6,4.0,48.7346742025294,219.43746903048947,0.0,A tiempo,-8.115,-79.029
PED-01685,2024-08-08,México,Teclado Mecánico,CDMX,5,5.0,40.89675658071716,65.32461660466134,0.0,A tiempo,19.4326,-99.1332
PED-01686,2024-03-30,Perú,Mouse Ergonómico,Lima,10,12.0,56.9516524833014,98.81244838856087,18.646954766762633,Retrasado,-12.0464,-77.0428
PED-01687,2024-03-07,Chile,Hub USB-C,Valparaíso,9,13.0,46.2436633928266,119.4887277852171,53.09782943918453,Retrasado,-33.0472,-71.6127
PED-01688,2024-07-13,Colombia,Hub USB-C,Medellín,4,4.0,16.951831095670506,130.69229450409946,0.0,A tiempo,6.2476,-75.5658
PED-01689,2024-09-29,Perú,Laptop Pro,Arequipa,7,9.0,54.416625641860605,305.7701408912816,23.50647053614332,Retrasado,-16.409,-71.5375
PED-01690,2024-12-26,Colombia,Monitor 4K,Bogotá,3,0.0,15.662699751897716,113.23135226152944,0.0,A tiempo,4.711,-74.0721
PED-01691,2024-04-27,México,Monitor 4K,Guadalajara,5,7.0,41.625942746845084,103.39461833444416,14.738557230223645,Retrasado,20.6597,-103.3496
PED-01692,2024-09-13,Colombia,Hub USB-C,Bogotá,3,2.0,8.93110885373919,127.42477496873931,0.0,A tiempo,4.711,-74.0721
PED-01693,2024-10-13,Perú,Mouse Ergonómico,Arequipa,6,7.0,35.760418878023934,112.51462605963644,14.751019011002004,Retrasado,-16.409,-71.5375
PED-01694,2024-08-12,México,Hub USB-C,CDMX,5,5.0,51.78529169720478,102.62950640189149,0.0,A tiempo,19.4326,-99.1332
PED-01695,2024-06-30,México,Laptop Pro,Monterrey,7,11.0,30.354639618970754,289.2652480345048,29.39716772116573,Retrasado,25.6866,-100.3161
PED-01696,2024-02-06,México,laptop_pro,CDMX,5,4.0,35.18854275378284,303.25165700169924,0.0,A tiempo,19.4326,-99.1332
PED-01697,2024-07-22,México,Monitor 4K,Monterrey,5,7.0,49.97631083867192,119.383655153571,12.965650757918318,Retrasado,25.6866,-100.3161
PED-01698,2024-01-22,México,Hub USB-C,CDMX,6,6.0,44.56393103906947,110.69901555592244,0.0,A tiempo,19.4326,-99.1332
PED-01699,2024-08-11,Colombia,Teclado Mecánico,Cali,6,6.0,49.92036635959309,115.23305673381014,0.0,A tiempo,3.4516,-76.5319
PED-01700,2024-01-10,Perú,Teclado Mecánico,Lima,7,7.0,68.33896546024376,153.70887445404742,0.0,A tiempo,-12.0464,-77.0428
PED-01701,2024-08-23,Colombia,Mouse Ergonómico,Medellín,5,,21.320775372488463,110.6065569098635,0.0,A tiempo,6.2476,-75.5658
PED-01702,2024-02-09,Perú,Mouse Ergonómico,Arequipa,6,6.0,55.57137618403482,74.0400591810737,0.0,A tiempo,-16.409,-71.5375
PED-01703,2024-06-09,México,Monitor 4K,Guadalajara,5,5.0,57.492825568794515,135.34427143976677,0.0,A tiempo,20.6597,-103.3496
PED-01704,2024-10-21,México,Laptop Pro,Monterrey,6,7.0,44.02521141975597,245.35206649324329,9.836804457578666,Retrasado,25.6866,-100.3161
PED-01705,2024-07-08,Chile,Teclado Mecánico,Concepción,8,9.0,35.04458463501796,56.74346477042852,12.288341471223035,Retrasado,-36.8201,-73.0444
PED-01706,2024-10-20,Chile,Teclado Mecánico,Concepción,10,12.0,49.87701550691943,113.43389058880277,18.82720157371243,Retrasado,-36.8201,-73.0444
PED-01707,2024-07-26,Colombia,Teclado Mecánico,Bogotá,3,6.0,28.27154325185889,120.65586671146315,25.15919084059405,Retrasado,4.711,-74.0721
PED-01708,2024-12-29,Colombia,Teclado Mecánico,Bogotá,3,2.0,25.642355030293807,50.1979510598402,0.0,A tiempo,4.711,-74.0721
PED-01709,2024-11-23,Perú,Monitor 4K,Arequipa,7,10.0,54.42316868164485,84.68730076053001,21.344109601492395,Retrasado,-16.409,-71.5375
PED-01710,2024-08-01,Perú,Hub USB-C,Arequipa,7,6.0,42.492703929944014,75.75664671121365,0.0,A tiempo,-16.409,-71.5375
PED-01711,2024-05-28,Chile,Teclado Mecánico,Santiago,7,,38.480024524208574,80.53294708473612,11.896608776882028,Retrasado,-33.4489,-70.6693
PED-01712,2024-02-28,Chile,Laptop Pro,Valparaíso,7,9.0,51.090829703498315,337.74391105091786,16.93714021857779,Retrasado,-33.0472,-71.6127
PED-01713,2024-07-26,Perú,Teclado Mecánico,Arequipa,7,4.0,53.859700925688756,128.2602185418901,0.0,A tiempo,-16.409,-71.5375
PED-01714,2024-01-11,Colombia,Mouse Ergonómico,Medellín,4,5.0,18.23355056099947,99.2351128058517,6.864138471663268,Retrasado,6.2476,-75.5658
PED-01715,2024-06-15,Perú,Laptop Pro,Trujillo,7,7.0,59.28090610991081,278.1615229154029,0.0,A tiempo,-8.115,-79.029
PED-01716,2024-03-28,Colombia,Hub USB-C,Cali,5,5.0,12.29518862223922,46.01401319119438,0.0,A tiempo,3.4516,-76.5319
PED-01717,2024-11-12,Perú,Teclado Mecánico,Arequipa,10,14.0,44.21886541284357,156.80739755127794,46.729480679093754,Retrasado,-16.409,-71.5375
PED-01718,2024-08-23,México,Monitor 4K,Guadalajara,6,6.0,47.41991463802391,123.68455601139674,0.0,A tiempo,20.6597,-103.3496
PED-01719,2024-12-19,México,Monitor 4K,Monterrey,5,4.0,43.6377628734807,71.73323583707437,0.0,A tiempo,25.6866,-100.3161
PED-01720,2024-07-04,Colombia,Teclado Mecánico,Bogotá,4,5.0,24.349395264488074,128.78397990499565,14.586977413653985,Retrasado,4.711,-74.0721
