id_pedido,fecha_salida,pais,producto,ciudad,dias_previstos,dias_reales,costo_envio,ingreso_venta,penalizacion,estado,lat,lon,margen_neto
PED-01697,2024-07-22,México,Monitor 4K,Monterrey,5,7.0,49.97631083867192,119.383655153571,12.965650757918318,Retrasado,25.6866,-100.3161,56.44169355698076
PED-01698,2024-01-22,México,Hub Usb-C,CDMX,6,6.0,44.56393103906947,110.69901555592244,0.0,A tiempo,19.4326,-99.1332,66.13508451685297
PED-01699,2024-08-11,Colombia,Teclado Mecánico,Cali,6,6.0,49.92036635959309,115.23305673381014,0.0,A tiempo,3.4516,-76.5319,65.31269037421706
PED-01700,2024-01-10,Perú,Teclado Mecánico,Lima,7,7.0,68.33896546024376,153.70887445404742,0.0,A tiempo,-12.0464,-77.0428,85.36990899380366
PED-01701,2024-08-23,Colombia,Mouse Ergonómico,Medellín,5,6.0,21.320775372488463,110.6065569098635,0.0,A tiempo,6.2476,-75.5658,89.28578153737504
PED-01702,2024-02-09,Perú,Mouse Ergonómico,Arequipa,6,6.0,55.57137618403482,74.0400591810737,0.0,A tiempo,-16.409,-71.5375,18.468682997038883
PED-01703,2024-06-09,México,Monitor 4K,Guadalajara,5,5.0,57.49282556879452,135.34427143976677,0.0,A tiempo,20.6597,-103.3496,77.85144587097224
PED-01704,2024-10-21,México,Laptop Pro,Monterrey,6,7.0,44.02521141975597,245.35206649324329,9.836804457578666,Retrasado,25.6866,-100.3161,191.49005061590864
PED-01705,2024-07-08,Chile,Teclado Mecánico,Concepción,8,9.0,35.04458463501796,56.74346477042852,12.288341471223037,Retrasado,-36.8201,-73.0444,9.410538664187518
PED-01706,2024-10-20,Chile,Teclado Mecánico,Concepción,10,12.0,49.87701550691943,113.43389058880275,18.82720157371243,Retrasado,-36.8201,-73.0444,44.7296735081709
PED-01707,2024-07-26,Colombia,Teclado Mecánico,Bogotá,3,6.0,28.27154325185889,120.65586671146316,25.15919084059405,Retrasado,4.711,-74.0721,67.22513261901022
PED-01708,2024-12-29,Colombia,Teclado Mecánico,Bogotá,3,2.0,25.642355030293807,50.1979510598402,0.0,A tiempo,4.711,-74.0721,24.555596029546393
PED-01709,2024-11-23,Perú,Monitor 4K,Arequipa,7,10.0,54.42316868164485,84.68730076053001,21.344109601492395,Retrasado,-16.409,-71.5375,8.92002247739276
PED-01710,2024-08-01,Perú,Hub Usb-C,Arequipa,7,6.0,42.492703929944014,75.75664671121365,0.0,A tiempo,-16.409,-71.5375,33.263942781269634
PED-01711,2024-05-28,Chile,Teclado Mecánico,Santiago,7,8.0,38.480024524208574,80.53294708473612,11.896608776882028,Retrasado,-33.4489,-70.6693,30.156313783645523
PED-01712,2024-02-28,Chile,Laptop Pro,Valparaíso,7,9.0,51.09082970349832,337.74391105091786,16.93714021857779,Retrasado,-33.0472,-71.6127,269.71594112884173
PED-01713,2024-07-26,Perú,Teclado Mecánico,Arequipa,7,4.0,53.85970092568876,128.2602185418901,0.0,A tiempo,-16.409,-71.5375,74.40051761620134
PED-01714,2024-01-11,Colombia,Mouse Ergonómico,Medellín,4,5.0,18.23355056099947,99.2351128058517,6.864138471663268,Retrasado,6.2476,-75.5658,74.13742377318897
PED-01715,2024-06-15,Perú,Laptop Pro,Trujillo,7,7.0,59.28090610991081,278.1615229154029,0.0,A tiempo,-8.115,-79.029,218.88061680549208
PED-01716,2024-03-28,Colombia,Hub Usb-C,Cali,5,5.0,12.29518862223922,46.01401319119438,0.0,A tiempo,3.4516,-76.5319,33.71882456895516
PED-01717,2024-11-12,Perú,Teclado Mecánico,Arequipa,10,14.0,44.21886541284357,156.80739755127794,46.72948067909376,Retrasado,-16.409,-71.5375,65.8590514593406
PED-01718,2024-08-23,México,Monitor 4K,Guadalajara,6,6.0,47.41991463802391,123.68455601139674,0.0,A tiempo,20.6597,-103.3496,76.26464137337283
PED-01719,2024-12-19,México,Monitor 4K,Monterrey,5,4.0,43.6377628734807,71.73323583707437,0.0,A tiempo,25.6866,-100.3161,28.09547296359367
PED-01720,2024-07-04,Colombia,Teclado Mecánico,Bogotá,4,5.0,24.349395264488077,128.78397990499565,14.586977413653983,Retrasado,4.711,-74.0721,89.84760722685358
PED-01721,2024-02-15,Colombia,Mouse Ergonómico,Cali,7,9.0,48.71074482308114,97.19105517701496,10.428797332462263,Retrasado,3.4516,-76.5319,38.05151302147155
PED-01722,2024-08-11,Colombia,Monitor 4K,Medellín,3,3.0,21.49115910961101,88.51561980550629,0.0,A tiempo,6.2476,-75.5658,67.02446069589527
PED-01723,2024-02-24,Chile,Laptop Pro,Valparaíso,8,11.0,74.41221722471914,317.4084611315841,43.76359931821224,Retrasado,-33.0472,-71.6127,199.2326445886527
PED-01724,2024-05-04,Chile,Mouse Ergonómico,Valparaíso,7,9.0,54.37126779731052,70.34007000349101,27.245434587058785,Retrasado,-33.0472,-71.6127,-11.2766323808783
PED-01725,2024-11-08,Perú,Hub Usb-C,Lima,6,2.0,50.92055137311992,86.2497392195956,0.0,A tiempo,-12.0464,-77.0428,35.329187846475676
PED-01726,2024-10-28,Chile,Hub Usb-C,Santiago,9,9.0,54.76240353387666,104.85844256798184,0.0,A tiempo,-33.4489,-70.6693,50.09603903410518
PED-01727,2024-07-24,Perú,Monitor 4K,Arequipa,7,7.0,75.29927749251952,80.02195228459146,0.0,A tiempo,-16.409,-71.5375,4.722674792071942
PED-01728,2024-09-25,Perú,Mouse Ergonómico,Trujillo,6,8.0,40.06406996068552,126.76340841070096,22.02616727629408,Retrasado,-8.115,-79.029,64.67317117372136
PED-01729,2024-02-10,Perú,Monitor 4K,Arequipa,8,3.0,38.79582081063611,174.76266014713042,0.0,A tiempo,-16.409,-71.5375,135.9668393364943
PED-01730,2024-07-21,Colombia,Hub Usb-C,Bogotá,3,10.0,22.451338034280788,69.82807469571429,57.19516385541407,Retrasado,4.711,-74.0721,-9.818427193980568
PED-01731,2024-06-07,México,Monitor 4K,CDMX,7,9.0,50.32143146964561,33.39498814783822,20.79013147968591,Retrasado,19.4326,-99.1332,-37.7165748014933
PED-01732,2024-06-22,Chile,Mouse Ergonómico,Concepción,9,10.0,32.74228875187427,19.93039330094953,11.90920570071195,Retrasado,-36.8201,-73.0444,-24.72110115163669
PED-01733,2024-04-23,Perú,Teclado Mecánico,Arequipa,9,12.0,50.22339239318608,93.98127434020071,27.64019449833145,Retrasado,-16.409,-71.5375,16.11768744868318
PED-01734,2024-06-19,México,Hub Usb-C,Guadalajara,6,12.0,66.93547133413672,73.4734163949527,81.24093182732756,Retrasado,20.6597,-103.3496,-74.70298676651159
PED-01735,2024-03-27,Perú,Teclado Mecánico,Lima,6,9.0,51.51407390624777,108.31442004268322,38.14649805863452,Retrasado,-12.0464,-77.0428,18.65384807780093
PED-01736,2024-02-09,Colombia,Mouse Ergonómico,Medellín,6,9.0,27.073145410247232,105.30390688104404,16.93996631551712,Retrasado,6.2476,-75.5658,61.29079515527969
PED-01737,2024-09-18,Perú,Hub Usb-C,Arequipa,7,8.0,43.81839551316372,35.87132613543615,11.21125299090829,Retrasado,-16.409,-71.5375,-19.158322368635865
PED-01738,2024-11-20,Chile,Monitor 4K,Concepción,11,11.0,58.98511704551564,27.404646820743764,0.0,A tiempo,-36.8201,-73.0444,-31.58047022477188
PED-01739,2024-02-28,México,Monitor 4K,Guadalajara,6,6.0,41.74167226761952,111.8373296138438,0.0,A tiempo,20.6597,-103.3496,70.09565734622429
PED-01740,2024-09-28,Colombia,Monitor 4K,Cali,4,3.0,48.46395920599248,105.41715338879828,0.0,A tiempo,3.4516,-76.5319,56.9531941828058
PED-01741,2024-09-18,Perú,Hub Usb-C,Lima,7,7.0,69.33359747714357,82.96728006533795,0.0,A tiempo,-12.0464,-77.0428,13.633682588194375
PED-01742,2024-04-09,Chile,Hub Usb-C,Santiago,8,6.0,52.56750798661788,33.71425659470782,0.0,A tiempo,-33.4489,-70.6693,-18.853251391910064
PED-01743,2024-06-27,Chile,Monitor 4K,Santiago,8,8.0,49.88484911923355,118.85565051059965,0.0,A tiempo,-33.4489,-70.6693,68.9708013913661
PED-01744,2024-06-28,Colombia,Monitor 4K,Medellín,5,2.0,40.30659808241559,150.87598181695773,0.0,A tiempo,6.2476,-75.5658,110.56938373454214
PED-01745,2024-11-26,Chile,Teclado Mecánico,Valparaíso,7,8.0,60.94798502227325,111.1192976087569,10.3251486975652,Retrasado,-33.0472,-71.6127,39.84616388891844
PED-01746,2024-03-16,Chile,Hub Usb-C,Concepción,9,9.0,41.94008268940584,66.10104437739741,0.0,A tiempo,-36.8201,-73.0444,24.160961687991573
PED-01747,2024-04-30,Chile,Monitor 4K,Concepción,8,9.0,44.73444866863298,101.78208662284604,10.492750081282486,Retrasado,-36.8201,-73.0444,46.55488787293057
PED-01748,2024-02-22,Chile,Mouse Ergonómico,Santiago,9,9.0,36.77652565316704,45.3554367626526,0.0,A tiempo,-33.4489,-70.6693,8.57891110948556
PED-01749,2024-03-15,Perú,Monitor 4K,Trujillo,6,14.0,54.09064938334057,142.3184285535517,65.90797045966758,Retrasado,-8.115,-79.029,22.319808710543555
PED-01750,2024-05-11,Colombia,Hub Usb-C,Bogotá,5,9.0,36.66627883456891,103.27377338118156,28.79737255322325,Retrasado,4.711,-74.0721,37.8101219933894
PED-01751,2024-04-11,México,Monitor 4K,CDMX,8,6.0,36.50074362138727,29.27372352987072,0.0,A tiempo,19.4326,-99.1332,-7.227020091516554
PED-01752,2024-03-29,México,Teclado Mecánico,Monterrey,6,7.0,45.44801095183841,87.97302558225269,12.27242319569979,Retrasado,25.6866,-100.3161,30.252591434714486
PED-01753,2024-11-04,Chile,Laptop Pro,Santiago,7,7.0,36.527460824186505,318.53206040936925,0.0,A tiempo,-33.4489,-70.6693,282.00459958518275
PED-01754,2024-03-19,Perú,Hub Usb-C,Arequipa,7,6.0,41.012001897561625,86.6780951609791,0.0,A tiempo,-16.409,-71.5375,45.66609326341747
PED-01755,2024-12-01,Chile,Hub Usb-C,Santiago,9,7.0,55.510170602263,88.96417114239304,0.0,A tiempo,-33.4489,-70.6693,33.45400054013004
PED-01756,2024-02-08,Chile,Laptop Pro,Concepción,7,9.0,42.6651793332172,251.02391171810916,14.268957626520846,Retrasado,-36.8201,-73.0444,194.0897747583711
PED-01757,2024-03-31,Perú,Monitor 4K,Arequipa,6,6.0,46.99174043967702,122.66163948326624,0.0,A tiempo,-16.409,-71.5375,75.66989904358923
PED-01758,2024-11-17,Colombia,Teclado Mecánico,Bogotá,3,6.0,13.726882720526843,74.06123199923451,40.060870625366775,Retrasado,4.711,-74.0721,20.273478653340888
PED-01759,2024-09-09,México,Monitor 4K,CDMX,6,9.0,51.86990209724664,13.742184919798689,33.47377656304157,Retrasado,19.4326,-99.1332,-71.60149374048952
PED-01760,2024-08-25,Perú,Laptop Pro,Arequipa,9,13.0,49.55726680155351,285.14970517318426,45.35153678180009,Retrasado,-16.409,-71.5375,190.24090158983066
PED-01761,2024-10-15,México,Teclado Mecánico,Guadalajara,5,4.0,42.71040749966838,139.24598862281414,0.0,A tiempo,20.6597,-103.3496,96.53558112314576
PED-01762,2024-10-23,Perú,Mouse Ergonómico,Arequipa,8,10.0,48.10985702317526,84.5228221360021,28.545312652628184,Retrasado,-16.409,-71.5375,7.867652460198663
PED-01763,2024-08-17,Perú,Mouse Ergonómico,Arequipa,7,8.0,51.80294880503445,169.51939940494083,28.638053688412064,Retrasado,-16.409,-71.5375,89.07839691149431
PED-01764,2024-12-14,Chile,Teclado Mecánico,Concepción,9,9.0,41.85131851090656,117.15871794194068,0.0,A tiempo,-36.8201,-73.0444,75.30739943103413
PED-01765,2024-10-16,Colombia,Mouse Ergonómico,Cali,6,6.0,15.237374559982207,113.55032649121463,0.0,A tiempo,3.4516,-76.5319,98.31295193123242
PED-01766,2024-11-25,México,Teclado Mecánico,Guadalajara,6,11.0,68.05574432686815,94.86406936329564,47.9793502939722,Retrasado,20.6597,-103.3496,-21.171025257544713
PED-01767,2024-11-21,Colombia,Monitor 4K,Medellín,3,4.0,23.667272952897275,97.26855168942838,6.865579121956157,Retrasado,6.2476,-75.5658,66.73569961457494
PED-01768,2024-11-15,Chile,Monitor 4K,Concepción,7,9.0,49.03239896813111,89.46305459521984,22.726886306361784,Retrasado,-36.8201,-73.0444,17.70376932072695
PED-01769,2024-06-14,Perú,Laptop Pro,Arequipa,10,9.0,60.108397350203134,287.9092243166989,0.0,A tiempo,-16.409,-71.5375,227.80082696649578
PED-01770,2024-11-17,México,Monitor 4K,Monterrey,6,4.0,85.29055187570484,121.23468648268596,0.0,A tiempo,25.6866,-100.3161,35.94413460698112
PED-01771,2024-10-06,Colombia,Monitor 4K,Medellín,3,3.0,17.555135501111344,62.56675080837738,0.0,A tiempo,6.2476,-75.5658,45.011615307266034
PED-01772,2024-03-18,México,Laptop Pro,Guadalajara,5,5.0,54.4982721372651,256.9642468510296,0.0,A tiempo,20.6597,-103.3496,202.4659747137645
PED-01773,2024-08-13,México,Hub Usb-C,Guadalajara,6,5.0,42.92447714705894,55.072197964984895,0.0,A tiempo,20.6597,-103.3496,12.147720817925958
PED-01774,2024-02-04,México,Hub Usb-C,Monterrey,5,5.0,44.61209695423289,181.82618190708612,0.0,A tiempo,25.6866,-100.3161,137.21408495285323
PED-01775,2024-08-28,Colombia,Teclado Mecánico,Medellín,3,0.0,22.7978797899321,121.2137160668232,0.0,A tiempo,6.2476,-75.5658,98.4158362768911
PED-01776,2024-08-14,México,Hub Usb-C,Guadalajara,5,6.0,38.74345032199415,112.1796880672058,0.0,A tiempo,20.6597,-103.3496,73.43623774521166
PED-01777,2024-11-19,Colombia,Hub Usb-C,Medellín,6,8.0,29.587086382153387,57.69941318826274,21.42822786088469,Retrasado,6.2476,-75.5658,6.684098945224662
PED-01778,2024-06-04,Perú,Hub Usb-C,Lima,6,7.0,35.254973129517644,124.93369202699314,18.94759645276135,Retrasado,-12.0464,-77.0428,70.73112244471416
PED-01779,2024-05-20,Colombia,Monitor 4K,Medellín,4,4.0,39.468075665118704,95.33714614186684,0.0,A tiempo,6.2476,-75.5658,55.869070476748135
PED-01780,2024-10-29,Chile,Hub Usb-C,Santiago,7,6.0,50.55002936033375,108.56675764527,0.0,A tiempo,-33.4489,-70.6693,58.01672828493625
PED-01781,2024-01-29,México,Monitor 4K,CDMX,5,4.0,54.2243497290144,60.93518736545776,0.0,A tiempo,19.4326,-99.1332,6.710837636443358
PED-01782,2024-06-29,Chile,Monitor 4K,Valparaíso,7,7.0,45.33811388053777,106.41075429670306,0.0,A tiempo,-33.0472,-71.6127,61.07264041616529
PED-01783,2024-09-16,Chile,Laptop Pro,Valparaíso,7,9.0,46.327960657882514,283.04665847174067,16.523701225558185,Retrasado,-33.0472,-71.6127,220.1949965883
PED-01784,2024-02-07,Perú,Teclado Mecánico,Arequipa,6,9.0,52.87563905167328,69.37555371879249,43.82752294674184,Retrasado,-16.409,-71.5375,-27.32760827962263
PED-01785,2024-06-07,Perú,Laptop Pro,Lima,7,7.0,38.35949367594175,329.36425343229,0.0,A tiempo,-12.0464,-77.0428,291.0047597563483
PED-01786,2024-08-24,Colombia,Mouse Ergonómico,Cali,3,2.0,26.420095655866643,38.491687658799904,0.0,A tiempo,3.4516,-76.5319,12.071592002933262
PED-01787,2024-08-19,Colombia,Monitor 4K,Bogotá,4,5.0,21.40386486121546,122.59105057256602,10.098925757308717,Retrasado,4.711,-74.0721,91.08825995404185
PED-01788,2024-01-20,México,Hub Usb-C,CDMX,5,4.0,41.094311894089856,127.37944534211984,0.0,A tiempo,19.4326,-99.1332,86.28513344802998
PED-01789,2024-01-30,Chile,Hub Usb-C,Santiago,8,8.0,28.901617593743584,64.81425297795037,0.0,A tiempo,-33.4489,-70.6693,35.912635384206794
PED-01790,2024-07-07,Perú,Mouse Ergonómico,Trujillo,6,10.0,63.3932658948,67.1868615547013,49.75461123552684,Retrasado,-8.115,-79.029,-45.961015575625545
PED-01791,2024-05-26,Perú,Teclado Mecánico,Lima,7,8.0,43.13461246846231,91.0789727493439,40.69122294644407,Retrasado,-12.0464,-77.0428,7.253137334437525
PED-01792,2024-02-09,México,Monitor 4K,CDMX,7,8.0,61.633760551635504,111.28144841848882,8.10016355821849,Retrasado,19.4326,-99.1332,41.54752430863483
PED-01793,2024-11-26,Perú,Mouse Ergonómico,Arequipa,7,5.0,60.68792321394292,93.885800327431,0.0,A tiempo,-16.409,-71.5375,33.197877113488076
PED-01794,2024-02-16,Chile,Mouse Ergonómico,Concepción,7,8.0,37.14000293483507,117.34249840767518,8.565562236883562,Retrasado,-36.8201,-73.0444,71.63693323595655
PED-01795,2024-11-10,Chile,Mouse Ergonómico,Santiago,8,11.0,39.11588764327154,170.51918610149596,39.98567425853763,Retrasado,-33.4489,-70.6693,91.41762419968678
PED-01796,2024-10-31,México,Monitor 4K,CDMX,6,6.0,75.60502959355684,79.69132923401145,0.0,A tiempo,19.4326,-99.1332,4.086299640454612
PED-01797,2024-09-16,Chile,Monitor 4K,Valparaíso,8,12.0,67.50925941927143,31.392801171863184,32.336843553147204,Retrasado,-33.0472,-71.6127,-68.45330180055545
PED-01798,2024-07-15,Colombia,Monitor 4K,Cali,4,8.0,29.68481486671896,133.03694332122612,47.17634230380519,Retrasado,3.4516,-76.5319,56.17578615070196
PED-01799,2024-08-24,Chile,Monitor 4K,Concepción,8,13.0,52.57373106417349,167.3325830371012,53.27217497826713,Retrasado,-36.8201,-73.0444,61.48667699466057
PED-01800,2024-10-24,Colombia,Laptop Pro,Medellín,5,6.0,23.691535970528115,315.71073452204496,9.362893592936942,Retrasado,6.2476,-75.5658,282.65630495857994
PED-01801,2024-10-10,Perú,Mouse Ergonómico,Lima,8,10.0,54.3235271420034,56.49005298585328,20.798964544427687,Retrasado,-12.0464,-77.0428,-18.632438700577804
PED-01802,2024-01-22,Colombia,Laptop Pro,Medellín,7,11.0,22.828180992775287,295.04430547059195,27.90338343313273,Retrasado,6.2476,-75.5658,244.31274104468395
PED-01803,2024-08-18,México,Teclado Mecánico,Guadalajara,5,7.0,29.676462357016156,55.25906063153471,18.614332432160207,Retrasado,20.6597,-103.3496,6.9682658423583455
PED-01804,2024-10-19,México,Mouse Ergonómico,Guadalajara,6,6.0,36.78444213488949,125.71421975851791,0.0,A tiempo,20.6597,-103.3496,88.92977762362842
PED-01805,2024-11-29,México,Monitor 4K,CDMX,6,6.0,50.21092747850587,45.94838389206262,0.0,A tiempo,19.4326,-99.1332,-4.26254358644325
PED-01806,2024-04-06,México,Monitor 4K,CDMX,6,7.0,38.68932764497412,87.994848526872,7.608351628039763,Retrasado,19.4326,-99.1332,41.69716925385812
PED-01807,2024-06-13,México,Monitor 4K,Guadalajara,6,4.0,49.32722535086465,59.82648694824374,0.0,A tiempo,20.6597,-103.3496,10.499261597379089
PED-01808,2024-11-05,Chile,Laptop Pro,Concepción,7,7.0,39.25338960567137,305.07298740539846,0.0,A tiempo,-36.8201,-73.0444,265.8195977997271
PED-01809,2024-08-31,Perú,Monitor 4K,Arequipa,7,10.0,42.17646077498007,85.3463329144897,15.610224932028029,Retrasado,-16.409,-71.5375,27.559647207481593
PED-01810,2024-09-13,Colombia,Mouse Ergonómico,Medellín,3,0.0,38.53165306413192,107.07048413001056,0.0,A tiempo,6.2476,-75.5658,68.53883106587864
PED-01811,2024-03-18,Colombia,Hub Usb-C,Bogotá,3,7.0,32.474805476401045,100.89402219865462,21.422075101962204,Retrasado,4.711,-74.0721,46.99714162029137
PED-01812,2024-02-01,Perú,Mouse Ergonómico,Arequipa,7,10.0,49.90335578686653,60.53363889103559,44.92143380441439,Retrasado,-16.409,-71.5375,-34.29115070024533
PED-01813,2024-08-18,México,Teclado Mecánico,Guadalajara,6,6.0,58.78963973070651,125.07508254116088,0.0,A tiempo,20.6597,-103.3496,66.28544281045437
PED-01814,2024-02-22,México,Mouse Ergonómico,Monterrey,6,8.0,54.80608593347348,98.0493739262754,15.946874950800913,Retrasado,25.6866,-100.3161,27.296413042001
PED-01815,2024-06-24,Colombia,Monitor 4K,Medellín,3,4.0,44.46563291251368,60.458839685363984,7.574112301967054,Retrasado,6.2476,-75.5658,8.419094470883245
PED-01816,2024-12-31,México,Mouse Ergonómico,Guadalajara,6,10.0,45.4014073768486,189.6370622482317,35.25764328422436,Retrasado,20.6597,-103.3496,108.97801158715875
PED-01817,2024-02-13,Chile,Mouse Ergonómico,Valparaíso,8,11.0,45.70365021472492,119.05720666868498,25.685008959433294,Retrasado,-33.0472,-71.6127,47.66854749452678
PED-01818,2024-09-15,Chile,Laptop Pro,Concepción,8,6.0,36.98890733608655,293.8695778640278,0.0,A tiempo,-36.8201,-73.0444,256.8806705279413
PED-01819,2024-11-26,Chile,Hub Usb-C,Valparaíso,7,9.0,45.7101928262758,156.60818106807295,16.36553092238961,Retrasado,-33.0472,-71.6127,94.53245731940754
PED-01820,2024-03-29,Perú,Mouse Ergonómico,Trujillo,6,6.0,59.64769894302446,173.6726243754643,0.0,A tiempo,-8.115,-79.029,114.02492543243983
PED-01821,2024-01-21,Perú,Teclado Mecánico,Trujillo,6,7.0,62.99987372262134,94.1860231074446,6.642636637206239,Retrasado,-8.115,-79.029,24.543512747617022
PED-01822,2024-05-06,Chile,Mouse Ergonómico,Santiago,8,8.0,59.60305168086668,113.89589945739048,0.0,A tiempo,-33.4489,-70.6693,54.29284777652381
PED-01823,2024-12-28,Perú,Hub Usb-C,Lima,9,14.0,32.05808133450564,60.47988727988236,65.62012420156576,Retrasado,-12.0464,-77.0428,-37.19831825618903
PED-01824,2024-08-12,Chile,Hub Usb-C,Valparaíso,8,11.0,60.83145212660735,94.11228996927954,29.294496235658112,Retrasado,-33.0472,-71.6127,3.9863416070140794
PED-01825,2024-08-12,México,Hub Usb-C,CDMX,5,5.0,31.61481376727929,92.0374978496052,0.0,A tiempo,19.4326,-99.1332,60.422684082325915
PED-01826,2024-09-25,Perú,Hub Usb-C,Arequipa,6,4.0,58.98117324122347,107.39308134486616,0.0,A tiempo,-16.409,-71.5375,48.41190810364269
PED-01827,2024-09-24,Chile,Hub Usb-C,Valparaíso,10,11.0,46.32215473428945,113.3104191454804,0.0,A tiempo,-33.0472,-71.6127,66.98826441119095
PED-01828,2024-11-08,Perú,Laptop Pro,Arequipa,7,9.0,57.02533313933856,322.3931379531224,22.38415850059646,Retrasado,-16.409,-71.5375,242.98364631318736
PED-01829,2024-03-22,Colombia,Hub Usb-C,Medellín,3,4.0,16.67551652105434,109.50570625199836,9.579094069647152,Retrasado,6.2476,-75.5658,83.25109566129687
PED-01830,2024-07-05,Colombia,Laptop Pro,Medellín,4,8.0,41.71167632706147,251.5702949348334,42.68658185183483,Retrasado,6.2476,-75.5658,167.1720367559371
PED-01831,2024-07-09,Chile,Mouse Ergonómico,Valparaíso,7,9.0,35.35025253895111,62.461315770356606,27.98678818036806,Retrasado,-33.0472,-71.6127,-0.8757249489625636
PED-01832,2024-05-24,Chile,Mouse Ergonómico,Santiago,7,10.0,43.315450891468224,78.14369522145307,44.097767206978304,Retrasado,-33.4489,-70.6693,-9.269522876993456
PED-01833,2024-07-17,Chile,Laptop Pro,Santiago,10,11.0,40.01905372230965,288.7103763230708,11.34453139755603,Retrasado,-33.4489,-70.6693,237.34679120320513
PED-01834,2024-07-28,Colombia,Monitor 4K,Bogotá,3,1.0,12.45715147177501,142.03097161888454,0.0,A tiempo,4.711,-74.0721,129.57382014710953
PED-01835,2024-06-22,Perú,Hub Usb-C,Trujillo,7,7.0,50.94527567588468,53.48244052588348,0.0,A tiempo,-8.115,-79.029,2.5371648499988027
PED-01836,2024-12-13,Colombia,Hub Usb-C,Cali,3,6.0,48.060891178369616,85.703398073172,19.82146754674517,Retrasado,3.4516,-76.5319,17.821039348057212
PED-01837,2024-02-11,Chile,Mouse Ergonómico,Valparaíso,9,9.0,76.66905222320008,138.120379928562,0.0,A tiempo,-33.0472,-71.6127,61.451327705361905
PED-01838,2024-01-27,Chile,Laptop Pro,Concepción,7,9.0,50.97155787086248,288.0049010201355,18.62730912776004,Retrasado,-36.8201,-73.0444,218.40603402151297
PED-01839,2024-11-19,Chile,Hub Usb-C,Santiago,7,7.0,61.16681275067522,118.41662599371296,0.0,A tiempo,-33.4489,-70.6693,57.249813243037735
PED-01840,2024-11-27,Chile,Mouse Ergonómico,Valparaíso,7,6.0,52.320946379285374,94.41831828288386,0.0,A tiempo,-33.0472,-71.6127,42.097371903598486
PED-01841,2024-06-20,Chile,Hub Usb-C,Valparaíso,9,9.0,54.98883194768213,110.27133029298892,0.0,A tiempo,-33.0472,-71.6127,55.28249834530679
PED-01842,2024-02-03,Chile,Laptop Pro,Santiago,8,9.0,46.57851348872761,290.8610982476184,6.851650454162026,Retrasado,-33.4489,-70.6693,237.43093430472877
PED-01843,2024-06-17,México,Monitor 4K,Monterrey,6,6.0,51.95076925422602,126.68261890913416,0.0,A tiempo,25.6866,-100.3161,74.73184965490815
PED-01844,2024-02-18,México,Teclado Mecánico,Guadalajara,8,8.0,55.37478704606429,38.19774370374259,0.0,A tiempo,20.6597,-103.3496,-17.177043342321703
PED-01845,2024-10-12,México,Mouse Ergonómico,Monterrey,6,5.0,44.215402711236685,85.4675196644582,0.0,A tiempo,25.6866,-100.3161,41.25211695322151
PED-01846,2024-12-13,Colombia,Mouse Ergonómico,Medellín,3,6.0,29.22505700107012,111.86290706777233,24.91073066097183,Retrasado,6.2476,-75.5658,57.727119405730384
PED-01847,2024-07-16,Perú,Teclado Mecánico,Lima,6,6.0,49.41569881002512,121.34780992024773,0.0,A tiempo,-12.0464,-77.0428,71.9321111102226
PED-01848,2024-05-25,Chile,Teclado Mecánico,Concepción,7,11.0,58.26403317330525,159.7181049101531,55.55966554225329,Retrasado,-36.8201,-73.0444,45.89440619459456
PED-01849,2024-05-09,México,Mouse Ergonómico,Guadalajara,6,10.0,39.3396782837232,84.35901332537695,22.198138154745063,Retrasado,20.6597,-103.3496,22.821196886908684
PED-01850,2024-12-02,Colombia,Monitor 4K,Medellín,5,5.0,29.484577913923484,159.17927047443493,0.0,A tiempo,6.2476,-75.5658,129.69469256051144
PED-01851,2024-11-04,Perú,Mouse Ergonómico,Trujillo,6,5.0,69.12005469052697,73.63904693361317,0.0,A tiempo,-8.115,-79.029,4.518992243086203
PED-01852,2024-03-17,Chile,Teclado Mecánico,Concepción,7,3.0,61.640601525859374,153.14585646178574,0.0,A tiempo,-36.8201,-73.0444,91.50525493592636
PED-01853,2024-06-19,Chile,Hub Usb-C,Concepción,8,6.0,63.49179048888705,132.6986850679349,0.0,A tiempo,-36.8201,-73.0444,69.20689457904784
PED-01854,2024-02-11,Perú,Laptop Pro,Trujillo,7,5.0,50.24431840178034,263.4616568147111,0.0,A tiempo,-8.115,-79.029,213.21733841293076
PED-01855,2024-10-25,Perú,Hub Usb-C,Trujillo,6,10.0,53.20997563686023,112.28156949007288,59.52271767844599,Retrasado,-8.115,-79.029,-0.4511238252333385
PED-01856,2024-12-05,Perú,Monitor 4K,Arequipa,7,8.0,60.02236166702925,97.95056657871234,11.588347003588382,Retrasado,-16.409,-71.5375,26.339857908094707
PED-01857,2024-03-13,Colombia,Mouse Ergonómico,Medellín,3,4.0,45.60255529530931,125.02338374700004,8.654061309015567,Retrasado,6.2476,-75.5658,70.76676714267518
PED-01858,2024-06-28,México,Mouse Ergonómico,Guadalajara,6,2.0,30.48397087117113,91.0691364626676,0.0,A tiempo,20.6597,-103.3496,60.58516559149647
PED-01859,2024-06-07,Chile,Laptop Pro,Santiago,8,7.0,36.84558692950154,287.71015097353074,0.0,A tiempo,-33.4489,-70.6693,250.8645640440292
PED-01860,2024-12-01,México,Hub Usb-C,Guadalajara,5,8.0,63.09444101402648,154.76378331051404,25.34621351079629,Retrasado,20.6597,-103.3496,66.32312878569128
